Frame,Hand,Landmark,X,Y,Z
110,Right,16,0.6876039505004883,0.746102511882782,-0.05043443292379379
110,Right,17,0.7429884672164917,0.7474913597106934,-0.06082543730735779
110,Right,18,0.6510948538780212,0.7819576859474182,-0.07944121956825256
110,Right,19,0.6704940795898438,0.7975918054580688,-0.07539162784814835
110,Right,20,0.700631856918335,0.789259135723114,-0.06900911778211594
110,Left,0,0.16131258010864258,0.8469504714012146,-3.761402354029997e-07
110,Left,1,0.1759452223777771,0.7427452802658081,0.000921955332159996
110,Left,2,0.21606570482254028,0.6382122039794922,-0.007494881749153137
110,Left,3,0.24774594604969025,0.5556138157844543,-0.017451219260692596
110,Left,4,0.259948194026947,0.48565101623535156,-0.023216931149363518
110,Left,5,0.23442122340202332,0.5986678004264832,-0.025190075859427452
110,Left,6,0.34738999605178833,0.5893445611000061,-0.048721250146627426
110,Left,7,0.33240365982055664,0.6261941194534302,-0.05683904513716698
110,Left,8,0.30080080032348633,0.6364079117774963,-0.060026656836271286
110,Left,9,0.2471638172864914,0.6461906433105469,-0.03816505894064903
110,Left,10,0.36010223627090454,0.6446281671524048,-0.05114872381091118
110,Left,11,0.33259063959121704,0.6746948957443237,-0.044812679290771484
110,Left,12,0.2969975769519806,0.6767107248306274,-0.043019577860832214
110,Left,13,0.2599940896034241,0.7045775055885315,-0.05140180513262749
110,Left,14,0.3550313413143158,0.7055934071540833,-0.057731930166482925
110,Left,15,0.3257201910018921,0.7289108037948608,-0.04025315120816231
110,Left,16,0.29277053475379944,0.7271481156349182,-0.032332152128219604
110,Left,17,0.2707545757293701,0.7645238637924194,-0.06518734246492386
110,Left,18,0.34202393889427185,0.7598553895950317,-0.06264179944992065
110,Left,19,0.31592392921447754,0.7788968086242676,-0.046302106231451035
110,Left,20,0.28485050797462463,0.7791993618011475,-0.03708195313811302
111,Right,0,0.8088139295578003,0.821696937084198,-3.6925501945006545e-07
111,Right,1,0.7879660129547119,0.7241988182067871,-0.003458254039287567
111,Right,2,0.7442001104354858,0.6277533769607544,-0.014288250356912613
111,Right,3,0.7078220248222351,0.5562580823898315,-0.025414207950234413
111,Right,4,0.6875427961349487,0.4928706884384155,-0.035122524946928024
111,Right,5,0.7198358774185181,0.5926138162612915,-0.03585090488195419
111,Right,6,0.6050328016281128,0.6275930404663086,-0.06217871978878975
111,Right,7,0.6230976581573486,0.6624362468719482,-0.06911800056695938
111,Right,8,0.6566578149795532,0.6625379323959351,-0.0702737495303154
111,Right,9,0.7214735150337219,0.646283745765686,-0.04552033171057701
111,Right,10,0.6032304763793945,0.6876205801963806,-0.06948384642601013
111,Right,11,0.6315491199493408,0.712358832359314,-0.06381068378686905
111,Right,12,0.6659216284751892,0.706742525100708,-0.05937514826655388
111,Right,13,0.7205736041069031,0.7083864808082581,-0.055698689073324203
111,Right,14,0.617571234703064,0.7446674704551697,-0.07862229645252228
111,Right,15,0.6480218768119812,0.7634032964706421,-0.06337045878171921
111,Right,16,0.6814097166061401,0.7558019161224365,-0.05131398141384125
111,Right,17,0.7195009589195251,0.7740619778633118,-0.06565239280462265
111,Right,18,0.6391040682792664,0.7921940684318542,-0.08421999216079712
111,Right,19,0.6641651391983032,0.8043544292449951,-0.07686074823141098
111,Right,20,0.69480961561203,0.7996730208396912,-0.06803443282842636
111,Left,0,0.1635405272245407,0.8350873589515686,-3.5790588981399196e-07
111,Left,1,0.1695355474948883,0.728064775466919,-0.0004679592384491116
111,Left,2,0.20399178564548492,0.6224181056022644,-0.009436730295419693
111,Left,3,0.23712585866451263,0.5443023443222046,-0.019670411944389343
111,Left,4,0.25263166427612305,0.4789351224899292,-0.026136552914977074
111,Left,5,0.2447989583015442,0.6007635593414307,-0.02564128115773201
111,Left,6,0.3482569456100464,0.5907698273658752,-0.045754577964544296
111,Left,7,0.3313622772693634,0.6234337687492371,-0.05258575454354286
111,Left,8,0.29944026470184326,0.6361536383628845,-0.054754652082920074
111,Left,9,0.2628811001777649,0.6552115082740784,-0.036641236394643784
111,Left,10,0.3621807098388672,0.6461998224258423,-0.04612434282898903
111,Left,11,0.334762305021286,0.6720098853111267,-0.03873739391565323
111,Left,12,0.29897642135620117,0.6794078350067139,-0.035976000130176544
111,Left,13,0.27734458446502686,0.7162174582481384,-0.04772083833813667
111,Left,14,0.3580092191696167,0.7063663005828857,-0.05134391039609909
111,Left,15,0.32998883724212646,0.7264199256896973,-0.03204076364636421
111,Left,16,0.29789769649505615,0.7318342328071594,-0.022540735080838203
111,Left,17,0.28755488991737366,0.776201605796814,-0.059284329414367676
111,Left,18,0.34863054752349854,0.759770393371582,-0.054227735847234726
111,Left,19,0.3228168487548828,0.7752986550331116,-0.03493649140000343
111,Left,20,0.29332593083381653,0.7815811634063721,-0.02337668649852276
112,Right,0,0.8120362162590027,0.817402720451355,-3.926364229300816e-07
112,Right,1,0.7945370078086853,0.7209784984588623,-0.001192169962450862
112,Right,2,0.7490283250808716,0.619449257850647,-0.010407213121652603
112,Right,3,0.7122575640678406,0.5445156097412109,-0.02017843909561634
112,Right,4,0.6983163356781006,0.4774289131164551,-0.029524870216846466
112,Right,5,0.7117919921875,0.5930958390235901,-0.03242788463830948
112,Right,6,0.6058980226516724,0.6235554218292236,-0.05565313249826431
112,Right,7,0.624687135219574,0.6561654806137085,-0.061788782477378845
112,Right,8,0.6584552526473999,0.6576969027519226,-0.06246527284383774
112,Right,9,0.7100921869277954,0.6502200365066528,-0.0421193391084671
112,Right,10,0.6012453436851501,0.6801131963729858,-0.06179507076740265
112,Right,11,0.6295783519744873,0.7045696973800659,-0.05572229623794556
112,Right,12,0.6649787425994873,0.7015441060066223,-0.05129393935203552
112,Right,13,0.7084946036338806,0.7152786254882812,-0.05177577957510948
112,Right,14,0.6127204895019531,0.7363349199295044,-0.07214146107435226
112,Right,15,0.6439186930656433,0.7557428479194641,-0.05690588802099228
112,Right,16,0.678496778011322,0.7534629106521606,-0.045040637254714966
112,Right,17,0.7065515518188477,0.7838554978370667,-0.060733065009117126
112,Right,18,0.6318938136100769,0.788517951965332,-0.07773029804229736
112,Right,19,0.6596567034721375,0.7992714643478394,-0.0688399001955986
112,Right,20,0.6910091042518616,0.7967351078987122,-0.0590919628739357
112,Left,0,0.16407883167266846,0.828426718711853,-3.6002310821459105e-07
112,Left,1,0.1713949739933014,0.7172121405601501,0.003067140933126211
112,Left,2,0.20235028862953186,0.6118295192718506,-0.003885386511683464
112,Left,3,0.23024165630340576,0.5361677408218384,-0.013018723577260971
112,Left,4,0.24446679651737213,0.4736899137496948,-0.01894945651292801
112,Left,5,0.25258153676986694,0.5964498519897461,-0.017947040498256683
112,Left,6,0.3461553454399109,0.5912326574325562,-0.03307151049375534
112,Left,7,0.33257707953453064,0.6233552098274231,-0.03859992325305939
112,Left,8,0.30267220735549927,0.6368647813796997,-0.040365952998399734
112,Left,9,0.27191808819770813,0.6526396870613098,-0.029555583372712135
112,Left,10,0.3588976562023163,0.6433756947517395,-0.0343286469578743
112,Left,11,0.33619827032089233,0.6704998016357422,-0.02847220189869404
112,Left,12,0.3016141355037689,0.681117832660675,-0.026910502463579178
112,Left,13,0.2878802418708801,0.7153114676475525,-0.04063921421766281
112,Left,14,0.36029961705207825,0.7014467716217041,-0.04060358181595802
112,Left,15,0.33628788590431213,0.7236629128456116,-0.0227811262011528
112,Left,16,0.3049527406692505,0.7337925434112549,-0.014384476467967033
112,Left,17,0.29914572834968567,0.7771552801132202,-0.05183826759457588
112,Left,18,0.3508370816707611,0.7559080123901367,-0.04504714533686638
112,Left,19,0.32653021812438965,0.771461546421051,-0.025715358555316925
112,Left,20,0.2992802560329437,0.7802358269691467,-0.013858789578080177
113,Right,0,0.8127261996269226,0.8192005753517151,-3.872582396979851e-07
113,Right,1,0.7948102951049805,0.7195589542388916,-0.0003237543860450387
113,Right,2,0.7529231905937195,0.6132076978683472,-0.01033170148730278
113,Right,3,0.719444751739502,0.5354486107826233,-0.02076917141675949
113,Right,4,0.7060840725898743,0.4691646695137024,-0.030912430956959724
113,Right,5,0.7096560597419739,0.6023814678192139,-0.03560279682278633
113,Right,6,0.603858470916748,0.6278877258300781,-0.05794048309326172
113,Right,7,0.6231387257575989,0.66033536195755,-0.06318812817335129
113,Right,8,0.6567128300666809,0.6621751189231873,-0.06305347383022308
113,Right,9,0.7034441232681274,0.662045955657959,-0.04544302448630333
113,Right,10,0.5995098352432251,0.6860306262969971,-0.06267330795526505
113,Right,11,0.6268265247344971,0.709536075592041,-0.05604752525687218
113,Right,12,0.6617045402526855,0.7062984704971313,-0.05177115648984909
113,Right,13,0.6992301940917969,0.72672438621521,-0.05465497821569443
113,Right,14,0.6114884614944458,0.7447949647903442,-0.07130833715200424
113,Right,15,0.6409911513328552,0.762139081954956,-0.05584298074245453
113,Right,16,0.6747304201126099,0.75880366563797,-0.04500266909599304
113,Right,17,0.6958884596824646,0.793131947517395,-0.06317094713449478
113,Right,18,0.6281915307044983,0.796381413936615,-0.07631722092628479
113,Right,19,0.6556447148323059,0.8076627850532532,-0.06574083864688873
113,Right,20,0.686697781085968,0.8057251572608948,-0.055735379457473755
113,Left,0,0.1651395857334137,0.8272232413291931,-3.7598962876472797e-07
113,Left,1,0.17070582509040833,0.7177063226699829,0.0025820499286055565
113,Left,2,0.1990310698747635,0.6108835935592651,-0.0047057573683559895
113,Left,3,0.22566306591033936,0.535018801689148,-0.013649281114339828
113,Left,4,0.23849929869174957,0.4719458818435669,-0.019304795190691948
113,Left,5,0.25523871183395386,0.5987066626548767,-0.019633281975984573
113,Left,6,0.3468089699745178,0.5933824181556702,-0.03269808366894722
113,Left,7,0.33180880546569824,0.6254086494445801,-0.03617996722459793
113,Left,8,0.3021155297756195,0.6377372741699219,-0.03673707693815231
113,Left,9,0.27623236179351807,0.6560855507850647,-0.03002745844423771
113,Left,10,0.35922110080718994,0.6456276178359985,-0.03200950473546982
113,Left,11,0.33677199482917786,0.6729069948196411,-0.02458965964615345
113,Left,12,0.30266785621643066,0.6834269165992737,-0.02251545712351799
113,Left,13,0.2929539382457733,0.7191913723945618,-0.03967013955116272
113,Left,14,0.3604976534843445,0.7049630880355835,-0.03745372220873833
113,Left,15,0.33761027455329895,0.7277931571006775,-0.01944330334663391
113,Left,16,0.30700019001960754,0.7390745878219604,-0.01156248152256012
113,Left,17,0.30486756563186646,0.7813227772712708,-0.04934600368142128
113,Left,18,0.3527730405330658,0.7590881586074829,-0.041987914592027664
113,Left,19,0.3280794620513916,0.7755128145217896,-0.022989381104707718
113,Left,20,0.30083560943603516,0.7854912877082825,-0.011555285193026066
114,Right,0,0.8124008774757385,0.8268839120864868,-3.614260037920758e-07
114,Right,1,0.7964555025100708,0.7216256260871887,-0.0013570502633228898
114,Right,2,0.755415141582489,0.6151448488235474,-0.010112813673913479
114,Right,3,0.7180495262145996,0.5376176834106445,-0.01926105096936226
114,Right,4,0.7026407122612,0.4724603295326233,-0.027823513373732567
114,Right,5,0.7097824811935425,0.6115899085998535,-0.032950639724731445
114,Right,6,0.6032899022102356,0.6309667825698853,-0.05468721315264702
114,Right,7,0.6273248195648193,0.6613412499427795,-0.06127610802650452
114,Right,8,0.6639792919158936,0.6644626259803772,-0.061947762966156006
114,Right,9,0.6985437273979187,0.6739809513092041,-0.0407838448882103
114,Right,10,0.600513756275177,0.6908355355262756,-0.05653311684727669
114,Right,11,0.629825234413147,0.7137336134910583,-0.051522158086299896
114,Right,12,0.6655560731887817,0.7123128175735474,-0.04812781512737274
114,Right,13,0.6896698474884033,0.7392541170120239,-0.048131126910448074
114,Right,14,0.6118651032447815,0.7517315149307251,-0.0619705393910408
114,Right,15,0.6420261263847351,0.7675158381462097,-0.04741494730114937
114,Right,16,0.6759784817695618,0.7648440599441528,-0.037420663982629776
114,Right,17,0.682292640209198,0.8062148690223694,-0.05521257221698761
114,Right,18,0.6280450224876404,0.8060468435287476,-0.06578683108091354
114,Right,19,0.6565781235694885,0.8160168528556824,-0.055350884795188904
114,Right,20,0.6865473389625549,0.8145160675048828,-0.04554368928074837
114,Left,0,0.16620975732803345,0.8288600444793701,-3.7392464946606196e-07
114,Left,1,0.1715676486492157,0.7195397615432739,-0.00020389784185681492
114,Left,2,0.199285089969635,0.610810399055481,-0.007829049602150917
114,Left,3,0.2245621234178543,0.5326369404792786,-0.016629187390208244
114,Left,4,0.2343973070383072,0.470169335603714,-0.022018766030669212
114,Left,5,0.2586664855480194,0.603803813457489,-0.019037118181586266
114,Left,6,0.3480771780014038,0.6007121801376343,-0.03259805589914322
114,Left,7,0.33227112889289856,0.6297822594642639,-0.03719273954629898
114,Left,8,0.3027626574039459,0.6408921480178833,-0.038439035415649414
114,Left,9,0.27976515889167786,0.6630123257637024,-0.02805227041244507
114,Left,10,0.36118435859680176,0.6533241868019104,-0.030977049842476845
114,Left,11,0.3389320373535156,0.6773599982261658,-0.02514459379017353
114,Left,12,0.30524343252182007,0.6867910623550415,-0.023783277720212936
114,Left,13,0.29643702507019043,0.7261579036712646,-0.03671443462371826
114,Left,14,0.3610421121120453,0.7123435139656067,-0.03551263362169266
114,Left,15,0.33846646547317505,0.7314924001693726,-0.019210925325751305
114,Left,16,0.30849283933639526,0.7413614392280579,-0.011980797164142132
114,Left,17,0.3078935146331787,0.7872529029846191,-0.04558886960148811
114,Left,18,0.353135347366333,0.7628175616264343,-0.038973305374383926
114,Left,19,0.328840434551239,0.7768601775169373,-0.020698241889476776
114,Left,20,0.30260834097862244,0.7869599461555481,-0.009552757255733013
115,Right,0,0.8114160299301147,0.8357512950897217,-3.4463346310076304e-07
115,Right,1,0.7940006852149963,0.7272388339042664,-0.0011903999838978052
115,Right,2,0.754988968372345,0.6179655194282532,-0.010903662070631981
115,Right,3,0.7209596037864685,0.5390458106994629,-0.021132782101631165
115,Right,4,0.7085700035095215,0.47165989875793457,-0.0307187270373106
115,Right,5,0.7069594860076904,0.6209545135498047,-0.03251257166266441
115,Right,6,0.6007266044616699,0.6396663784980774,-0.053641557693481445
115,Right,7,0.6236348748207092,0.6698744893074036,-0.06108954921364784
115,Right,8,0.659925639629364,0.6732237935066223,-0.06238405406475067
115,Right,9,0.6946499347686768,0.685165524482727,-0.04004541039466858
115,Right,10,0.5982366800308228,0.7005280256271362,-0.05383899807929993
115,Right,11,0.6255685091018677,0.7238781452178955,-0.048924967646598816
115,Right,12,0.6605717539787292,0.7225787043571472,-0.04599733650684357
115,Right,13,0.6849033236503601,0.7502515316009521,-0.04694391041994095
115,Right,14,0.6097092032432556,0.7602056264877319,-0.057974740862846375
115,Right,15,0.6369659900665283,0.7763518691062927,-0.042838457971811295
115,Right,16,0.6702767610549927,0.774598240852356,-0.03304180130362511
115,Right,17,0.6768359541893005,0.8152860999107361,-0.05372273549437523
115,Right,18,0.6236738562583923,0.8116562962532043,-0.06086532399058342
115,Right,19,0.6500441431999207,0.822647750377655,-0.04843233898282051
115,Right,20,0.6795113682746887,0.8238509893417358,-0.03766290843486786
115,Left,0,0.16648367047309875,0.8342539072036743,-3.838813427137211e-07
115,Left,1,0.17010384798049927,0.723942220211029,-0.0013153086183592677
115,Left,2,0.19584596157073975,0.6173474192619324,-0.01033004466444254
115,Left,3,0.22040146589279175,0.5367074608802795,-0.020272091031074524
115,Left,4,0.2282218337059021,0.47331029176712036,-0.026673028245568275
115,Left,5,0.2637783885002136,0.6089616417884827,-0.018224118277430534
115,Left,6,0.3499565124511719,0.6067834496498108,-0.030317701399326324
115,Left,7,0.333551287651062,0.6352723240852356,-0.03471870347857475
115,Left,8,0.30425071716308594,0.646601676940918,-0.03635590150952339
115,Left,9,0.2858961224555969,0.66836017370224,-0.026564255356788635
115,Left,10,0.36066731810569763,0.6617842316627502,-0.02739037573337555
115,Left,11,0.3383658826351166,0.684964656829834,-0.02172674424946308
115,Left,12,0.3064262568950653,0.6939629316329956,-0.02122628502547741
115,Left,13,0.30247801542282104,0.7322460412979126,-0.034604158252477646
115,Left,14,0.3606916666030884,0.7191277146339417,-0.03173216059803963
115,Left,15,0.33834728598594666,0.7371923327445984,-0.0160001739859581
115,Left,16,0.30951499938964844,0.7476049661636353,-0.009838967584073544
115,Left,17,0.31398022174835205,0.7941708564758301,-0.042986754328012466
115,Left,18,0.3522285223007202,0.7700890302658081,-0.03600580245256424
115,Left,19,0.32863932847976685,0.7826299667358398,-0.018506230786442757
115,Left,20,0.3045365512371063,0.7929002046585083,-0.007969384081661701
116,Right,0,0.8036234974861145,0.8410282731056213,-3.0401176331906754e-07
116,Right,1,0.7861066460609436,0.7301521301269531,-0.00199734210036695
116,Right,2,0.7488824129104614,0.6187467575073242,-0.012369430623948574
116,Right,3,0.716482937335968,0.5398533344268799,-0.02294745109975338
116,Right,4,0.7101268768310547,0.4733247756958008,-0.033081069588661194
116,Right,5,0.7009811997413635,0.6316202878952026,-0.03545733168721199
116,Right,6,0.5969088673591614,0.6473395824432373,-0.056044336408376694
116,Right,7,0.6202709674835205,0.6729362607002258,-0.0644693374633789
116,Right,8,0.656345009803772,0.6748382449150085,-0.06691218167543411
116,Right,9,0.6880397200584412,0.6988508105278015,-0.04215468838810921
116,Right,10,0.5949500799179077,0.7110419869422913,-0.05476866662502289
116,Right,11,0.6220824122428894,0.7305576801300049,-0.050058264285326004
116,Right,12,0.6575146317481995,0.7293028235435486,-0.047726407647132874
116,Right,13,0.6782690286636353,0.7638770937919617,-0.047895628958940506
116,Right,14,0.6088244915008545,0.7712513208389282,-0.05687960237264633
116,Right,15,0.6342347860336304,0.7846201062202454,-0.04253828898072243
116,Right,16,0.6667746305465698,0.7834187746047974,-0.03387131541967392
116,Right,17,0.6706775426864624,0.8267908096313477,-0.05370356887578964
116,Right,18,0.6223971843719482,0.8201522827148438,-0.05889801308512688
116,Right,19,0.6486072540283203,0.8288102149963379,-0.046480245888233185
116,Right,20,0.6782741546630859,0.8303241729736328,-0.0361601822078228
116,Left,0,0.16765278577804565,0.8422427177429199,-4.006267033673794e-07
116,Left,1,0.169563427567482,0.7291848659515381,-0.002080147620290518
116,Left,2,0.19427001476287842,0.6231322288513184,-0.012604810297489166
116,Left,3,0.21770833432674408,0.5403887033462524,-0.023500878363847733
116,Left,4,0.22303369641304016,0.4757791757583618,-0.030579395592212677
116,Left,5,0.26688432693481445,0.6149390935897827,-0.02070288360118866
116,Left,6,0.35173824429512024,0.613518476486206,-0.03106031008064747
116,Left,7,0.3338904082775116,0.6401210427284241,-0.03353269025683403
116,Left,8,0.3044867515563965,0.6503891944885254,-0.03420298546552658
116,Left,9,0.29032206535339355,0.6756017804145813,-0.0284162275493145
116,Left,10,0.3597136437892914,0.669126570224762,-0.02651325799524784
116,Left,11,0.33677369356155396,0.69086754322052,-0.019288817420601845
116,Left,12,0.30674976110458374,0.7001768946647644,-0.0185706689953804
116,Left,13,0.30732306838035583,0.7403838038444519,-0.0355752669274807
116,Left,14,0.3610917329788208,0.7255922555923462,-0.03072633408010006
116,Left,15,0.33836719393730164,0.7420684099197388,-0.014555424451828003
116,Left,16,0.31010690331459045,0.7530152201652527,-0.00887532439082861
116,Left,17,0.3188713490962982,0.8024826645851135,-0.04307304695248604
116,Left,18,0.35235732793807983,0.7774582505226135,-0.03554292023181915
116,Left,19,0.32893121242523193,0.7897031903266907,-0.018203571438789368
116,Left,20,0.3057142198085785,0.8010749816894531,-0.007878209464251995
117,Right,0,0.7997443079948425,0.8484821319580078,-3.0474652135126234e-07
117,Right,1,0.7838539481163025,0.7360496520996094,-0.0019283141009509563
117,Right,2,0.7453424334526062,0.6238914728164673,-0.010853922925889492
117,Right,3,0.7119061946868896,0.5444837212562561,-0.019733594730496407
117,Right,4,0.7065872550010681,0.4801078140735626,-0.028405996039509773
117,Right,5,0.6925745010375977,0.6398288011550903,-0.033460598438978195
117,Right,6,0.5921770334243774,0.6564035415649414,-0.05108289048075676
117,Right,7,0.6149224638938904,0.6847910284996033,-0.05755617842078209
117,Right,8,0.6502864360809326,0.6874061822891235,-0.059322841465473175
117,Right,9,0.6795114874839783,0.7064571380615234,-0.039502136409282684
117,Right,10,0.589588463306427,0.7226558923721313,-0.05015154182910919
117,Right,11,0.6161980628967285,0.7437421679496765,-0.0448426678776741
117,Right,12,0.6510851979255676,0.7407808303833008,-0.042256493121385574
117,Right,13,0.6701158285140991,0.7714442014694214,-0.044450968503952026
117,Right,14,0.6027329564094543,0.7820453643798828,-0.052724238485097885
117,Right,15,0.6282860040664673,0.7965448498725891,-0.03891872614622116
117,Right,16,0.6600934267044067,0.7947289943695068,-0.030680617317557335
117,Right,17,0.663719117641449,0.8347938656806946,-0.049310799688100815
117,Right,18,0.6182774305343628,0.8325207233428955,-0.05464185029268265
117,Right,19,0.6449697613716125,0.8431606292724609,-0.042747288942337036
117,Right,20,0.6735535860061646,0.843427836894989,-0.03272833302617073
117,Left,0,0.16900479793548584,0.8490502834320068,-3.8988918049653876e-07
117,Left,1,0.1685243546962738,0.7353528141975403,-0.0007621886907145381
117,Left,2,0.1933518350124359,0.6296722888946533,-0.011537114158272743
117,Left,3,0.21442650258541107,0.5464561581611633,-0.02301860973238945
117,Left,4,0.21299758553504944,0.48147106170654297,-0.031090905889868736
117,Left,5,0.2678515315055847,0.6225259900093079,-0.019944000989198685
117,Left,6,0.3508502244949341,0.616238534450531,-0.029278278350830078
117,Left,7,0.3336182236671448,0.642412006855011,-0.03134196996688843
117,Left,8,0.3060639798641205,0.6539289951324463,-0.03194525092840195
117,Left,9,0.29191890358924866,0.6840031147003174,-0.028154266998171806
117,Left,10,0.36004236340522766,0.6718617081642151,-0.024938125163316727
117,Left,11,0.33760541677474976,0.6916095018386841,-0.017124604433774948
117,Left,12,0.308174192905426,0.7024751901626587,-0.016120433807373047
117,Left,13,0.3085920512676239,0.7489571571350098,-0.03559649735689163
117,Left,14,0.3606683015823364,0.7286556363105774,-0.029405983164906502
117,Left,15,0.3387466073036194,0.7438383102416992,-0.013029375113546848
117,Left,16,0.3111986219882965,0.7564846277236938,-0.007415371015667915
117,Left,17,0.31985294818878174,0.8105558156967163,-0.04323779046535492
117,Left,18,0.35274559259414673,0.7803187370300293,-0.034602127969264984
117,Left,19,0.3305908441543579,0.7913988828659058,-0.016657130792737007
117,Left,20,0.3081119954586029,0.8042652606964111,-0.006049242336302996
118,Right,0,0.7953070998191833,0.8520278930664062,-2.905869393998728e-07
118,Right,1,0.7777096629142761,0.7407776713371277,-0.0021610541734844446
118,Right,2,0.7405413389205933,0.6318694949150085,-0.011686214245855808
118,Right,3,0.7091049551963806,0.553800106048584,-0.021467553451657295
118,Right,4,0.7029523253440857,0.4908880293369293,-0.030886955559253693
118,Right,5,0.6826520562171936,0.6458658576011658,-0.03226076439023018
118,Right,6,0.5855361819267273,0.6649194359779358,-0.05036425217986107
118,Right,7,0.6101391315460205,0.6930155158042908,-0.05770868808031082
118,Right,8,0.6454876661300659,0.69442218542099,-0.06005191430449486
118,Right,9,0.6709789633750916,0.7118260860443115,-0.038429029285907745
118,Right,10,0.586381196975708,0.7326605319976807,-0.04913889244198799
118,Right,11,0.6140002608299255,0.7536277174949646,-0.04450242966413498
118,Right,12,0.6481398940086365,0.7486444115638733,-0.0424262136220932
118,Right,13,0.6624860763549805,0.775947093963623,-0.043697480112314224
118,Right,14,0.6018006205558777,0.7923859357833862,-0.051635902374982834
118,Right,15,0.6270005106925964,0.8066716194152832,-0.03831648454070091
118,Right,16,0.6582532525062561,0.8029086589813232,-0.030360452830791473
118,Right,17,0.6566322445869446,0.8384513854980469,-0.04905446246266365
118,Right,18,0.6138752102851868,0.8399423360824585,-0.05322235822677612
118,Right,19,0.6399688720703125,0.8506447672843933,-0.04082537814974785
118,Right,20,0.6686499118804932,0.8503957390785217,-0.03035578317940235
118,Left,0,0.16931498050689697,0.8527460098266602,-3.8631952747891773e-07
118,Left,1,0.17098522186279297,0.7384507656097412,-0.0004043452499900013
118,Left,2,0.19373354315757751,0.6324845552444458,-0.011653351597487926
118,Left,3,0.2129734456539154,0.5489203929901123,-0.0236823670566082
118,Left,4,0.21199582517147064,0.48451483249664307,-0.03209224343299866
118,Left,5,0.26901182532310486,0.624710202217102,-0.020050233229994774
118,Left,6,0.3538745641708374,0.6220834851264954,-0.029896264895796776
118,Left,7,0.33453258872032166,0.6491537094116211,-0.03234793618321419
118,Left,8,0.3051387667655945,0.6596443057060242,-0.03327499330043793
118,Left,9,0.29296186566352844,0.6871768832206726,-0.028805706650018692
118,Left,10,0.36243706941604614,0.677485466003418,-0.025388138368725777
118,Left,11,0.3391041159629822,0.6981106996536255,-0.017119256779551506
118,Left,12,0.30905967950820923,0.7079570889472961,-0.016123680397868156
118,Left,13,0.3096144497394562,0.7530098557472229,-0.03689043968915939
118,Left,14,0.3629103899002075,0.7353836894035339,-0.030373623594641685
118,Left,15,0.33958864212036133,0.7511147856712341,-0.013099394738674164
118,Left,16,0.31103643774986267,0.7626270055770874,-0.007246538531035185
118,Left,17,0.32035261392593384,0.8156404495239258,-0.045253999531269073
118,Left,18,0.3528614342212677,0.7882931232452393,-0.036514218896627426
118,Left,19,0.3288893699645996,0.7993645668029785,-0.01820712722837925
118,Left,20,0.3055312931537628,0.8106626868247986,-0.007566459942609072
119,Right,0,0.7933870553970337,0.8577173352241516,-3.042487151105888e-07
119,Right,1,0.7750052213668823,0.748561680316925,-0.0023642205633223057
119,Right,2,0.7359367609024048,0.6396371126174927,-0.012025821022689342
119,Right,3,0.7048372626304626,0.558738112449646,-0.021750038489699364
119,Right,4,0.7005336284637451,0.49496990442276,-0.03104114718735218
119,Right,5,0.6840642690658569,0.6477296948432922,-0.034852251410484314
119,Right,6,0.5831446647644043,0.6662698984146118,-0.05321188643574715
119,Right,7,0.6058496832847595,0.6974960565567017,-0.06004361808300018
119,Right,8,0.6416964530944824,0.7020451426506042,-0.06181737780570984
119,Right,9,0.6716107130050659,0.7129416465759277,-0.04057130217552185
119,Right,10,0.5839575529098511,0.737626314163208,-0.051372576504945755
119,Right,11,0.6109462976455688,0.7592800259590149,-0.04573725908994675
119,Right,12,0.6447175741195679,0.7540639638900757,-0.04301432892680168
119,Right,13,0.6618936657905579,0.7778727412223816,-0.04532080888748169
119,Right,14,0.5990149974822998,0.7972363829612732,-0.053090423345565796
119,Right,15,0.6243167519569397,0.8117939233779907,-0.03911155089735985
119,Right,16,0.6553751230239868,0.8083989024162292,-0.03085201047360897
119,Right,17,0.6545551419258118,0.841929018497467,-0.050161637365818024
119,Right,18,0.6124340295791626,0.8457870483398438,-0.05411341041326523
119,Right,19,0.6383681893348694,0.8562724590301514,-0.04176333546638489
119,Right,20,0.6662614941596985,0.8555541634559631,-0.03152640908956528
119,Left,0,0.16791196167469025,0.8547890186309814,-3.8368378341147036e-07
119,Left,1,0.1716035157442093,0.7432306408882141,-0.0016529945423826575
119,Left,2,0.19638216495513916,0.6352857947349548,-0.013515866361558437
119,Left,3,0.2154243439435959,0.5508872866630554,-0.02617926336824894
119,Left,4,0.2126554250717163,0.4857606589794159,-0.03534700348973274
119,Left,5,0.2720177173614502,0.6248345971107483,-0.020760200917720795
119,Left,6,0.3568904399871826,0.6282763481140137,-0.03265973553061485
119,Left,7,0.3381311595439911,0.6583185791969299,-0.03732905164361
119,Left,8,0.30838632583618164,0.6686467528343201,-0.039790160953998566
119,Left,9,0.29467636346817017,0.686794102191925,-0.029900021851062775
119,Left,10,0.3657357394695282,0.684478759765625,-0.02881108969449997
119,Left,11,0.3424488306045532,0.7086524963378906,-0.02196338400244713
119,Left,12,0.31132814288139343,0.7170506119728088,-0.021527055650949478
119,Left,13,0.3107694983482361,0.7535099983215332,-0.038647815585136414
119,Left,14,0.36508020758628845,0.7432613372802734,-0.034193139523267746
119,Left,15,0.34116122126579285,0.7613534927368164,-0.017362523823976517
119,Left,16,0.31138065457344055,0.7706605195999146,-0.011388562619686127
